GHGRP ID,Landfill ID,Landfill Name,State,City,County,Ownership Type,Landfill Owner Organization(s),Waste in Place (tons),Waste in Place Year,LFG Collection System In Place?,LFG Collected (mmscfd),LFG Flared (mmscfd),Project ID,Current Project Status,Project Name,Project Start Date,Project Finish Date,Project Type Category,LFG Energy Project Type,RNG Delivery Method,LFG Use Details,Actual MW Generation,Rated MW Capacity,LFG Flow to Project (mmscfd),End User(s),Project Developer(s),Project Owner(s),Product Supplier(s),Self-Developed,Current Year Emission Reductions (MMTCO2e/yr) - Direct,Current Year Emission Reductions (MMTCO2e/yr) - Avoided,Latitude,Longitude
1001925.0,847,St. Joseph City SLF,MO,St. Joseph,Buchanan,Public,"City of St. Joseph, MO",5536825.0,2021.0,Yes,0.711,0.097,917-0,Operational,Project #1,2012-03-30,2023-08-06,Electricity,Reciprocating Engine,,(1) CAT G3520C engine,1.18,1.6,0.66,Kansas City Power & Light,Kansas City Power & Light,"City of St. Joseph, MO; Kansas City Power & Light","Caterpillar, Inc.; Perennial Energy, Inc.",Yes,0.05971,0.00611,39.6714,-94.773
1006238.0,714,St. Landry Parish LF,LA,Washington,St. Landry,Public,"St. Landry Parish Solid Waste Disposal District, LA",2815364.0,2021.0,Yes,0.201,,784-0,Operational,Project #1,2012-04-13,2023-08-06,Renewable Natural Gas,Vehicle Fuel,Local Use,"50 cfm LFG produces 250 gallons of gasoline equivalent (GGE)/day; convert LFG to bioCNG vehicle fuel for 1 passenger van, 5 sedans & 10 fleet pick-up trucks",,,0.07,"St. Landry Parish Solid Waste Disposal District, LA","St. Landry Parish Solid Waste Disposal District, LA",,"Tetra Tech SWE; Unison Solutions, Inc.",Yes,0.00686,0.00055,30.68627,-92.06458
1006238.0,714,St. Landry Parish LF,LA,Washington,St. Landry,Public,"St. Landry Parish Solid Waste Disposal District, LA",2815364.0,2021.0,Yes,0.201,,784-1,Operational,"Project #1, Expansion #1",2015-10-31,2023-08-06,Renewable Natural Gas,Vehicle Fuel,Local Use,"With expansion, total production now ~630 GGE/day; tube trailer transports CNG to satellite fueling station; membrane removes CO2, silica medium removes silica, charcoal-like compound and coconut-based medium remove VOCs, Sulfatreat removes H2S",,,0.2,"Waste Connections, Inc.","St. Landry Parish Solid Waste Disposal District, LA",,SulfaTreat; Tetra Tech SWE,Yes,0.01961,0.00158,30.68627,-92.06458
1007219.0,428,St. Lucie County Baling and Recycling Facility,FL,Fort Pierce,St. Lucie,Public,"St. Lucie County, FL",8175105.0,2021.0,Yes,0.981,0.171,181096-0,Shutdown,Project #2,2013-05-01,2023-08-06,Electricity,Cogeneration,,(1) Caterpillar 3520C 16-cylinder engine with heat recovery from engine exhaust (27.5 therms/hr) to make steam and hot coolant recovery from engine jacket (25.7 therms/hr) to pre-heat water feeding the de-aerator,1.6,1.6,0.86,Tropicana,,,"Caterpillar, Inc.",Unknown,0.0,0.0,27.390834,-80.395557
1007219.0,428,St. Lucie County Baling and Recycling Facility,FL,Fort Pierce,St. Lucie,Public,"St. Lucie County, FL",8175105.0,2021.0,Yes,0.981,0.171,181096-1,Operational,"Project #2, De-Expansion #1",2017-01-01,2023-08-06,Electricity,Cogeneration,,(1) Caterpillar 3520C 16-cylinder engine with heat recovery from engine exhaust (27.5 therms/hr) to make steam and hot coolant recovery from engine jacket (25.7 therms/hr) to pre-heat water feeding the de-aerator,1.0,1.6,0.59,Tropicana,,,"Caterpillar, Inc.",Unknown,0.0506,0.00518,27.390834,-80.395557
1007219.0,428,St. Lucie County Baling and Recycling Facility,FL,Fort Pierce,St. Lucie,Public,"St. Lucie County, FL",8175105.0,2021.0,Yes,0.981,0.171,493-1,Operational,"Project #1, De-Expansion #1",2013-05-01,2023-08-06,Direct,Boiler,,retrofitted firetube Kewanee boiler (#3) (45 therms/hr) for steam production in juice manufacturing plant,,,0.22,Tropicana,"CPL Systems, Inc.; Tropicana",,,No,0.02157,0.0019,27.390834,-80.395557
1007096.0,1594,Stafford County LF,VA,Stafford,Stafford,Public,"Rappahannock Regional Solid Waste Management Board, VA",4345450.0,2021.0,Yes,0.858,0.208,1673-0,Operational,Project #1,2009-06-01,2023-08-06,Electricity,Reciprocating Engine,,(2) GE Jenbacher engines,1.2,2.14,0.65,Constellation,"Ameresco, Inc.",,GE Energy - Jenbacher Gas Engines; Northeast Energy Systems,No,0.06072,0.00622,38.385,-77.4125
1007811.0,1941,Stony Hollow Landfill Inc.,OH,Dayton,Montgomery,Private,WM,12263639.0,2021.0,Yes,2.382,0.502,167062-1,Operational,"Project #1, De-Expansion #1",2016-01-01,2023-08-06,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,gas processing equipment removes CO2 to produce methane meeting NG pipeline quality specifications; delivery of processed LFG into local gas distribution system; uses Kryosol Solvent technology; gas used down the pipeline for CNG vehicle fuel,,,1.75,DTE Energy; Los Angeles Department of Water & Power (LADWP); Shell Energy North America,DTE Biomass Energy,,,No,0.17158,0.01381,39.71552,-84.25222
1003661.0,2247,Suburban South R&D,OH,Glenford,Perry,Private,WM,14533144.0,2021.0,Yes,1.861,0.319,180335-1,Operational,"Project #1, De-Expansion #1",2013-01-01,2023-08-06,Electricity,Reciprocating Engine,,(7) 800-kW Caterpillar 3516s,3.6,5.6,1.542,"Buckeye Power, Inc.","WM Renewable Energy, LLC",,"Caterpillar, Inc.",Yes,0.18217,0.01865,39.876,-82.2885
1003386.0,114,Sunnyvale LF,CA,Sunnyvale,Santa Clara,Public,"City of Sunnyvale, CA",2300000.0,,Yes,0.361,,170-1,Operational,"Project #1, De-Expansion #1",2010-01-01,2023-08-06,Electricity,Reciprocating Engine,,LFG co-fired with WWTP digester gas; (2) 800-kW Caterpillar 3516 engine-generators,0.44,1.6,0.33,City of Sunnyvale WWTP,"City of Sunnyvale, CA",,"Caterpillar, Inc.",Yes,0.02226,0.00228,37.4184,-122.00776
1003679.0,286,Sunshine Canyon Landfill,CA,Sylmar,Los Angeles,Private,"Republic Services, Inc.",70526847.0,2021.0,Yes,27.111,16.871,166995-0,Operational,Project #2,2014-09-01,2023-08-06,Electricity,Gas Turbine,,"(5) Solar Mercury 50 CTG turbines, each at 43.28 MMBtu/hr and driving a nominal 4.9 MW electric generator",20.0,20.0,10.24,Pacific Gas and Electric Company (PG&E),"Aria Energy, LLC; DTE Biomass Energy","Archaea Energy, LLC; DTE Biomass Energy",Solar Turbines Incorporated,No,1.01203,0.10362,34.32352,-118.50294
1003569.0,444,Superior Landfill & Recycling Center,GA,Savannah,Chatham,Private,WM,11774325.0,2021.0,Yes,3.011,0.214,509-0,Operational,Project #1,2009-12-31,2023-08-06,Electricity,Reciprocating Engine,,(8) Caterpillar 3516s,4.56,6.4,2.797,Georgia Power Company,"WM Renewable Energy, LLC",,"Caterpillar, Inc.",Yes,0.23074,0.02363,32.025,-81.28
1005535.0,2292,Surry County LF 1 & LF 3,NC,Mt. Airy,Surry,Public,"Surry County, NC",2836909.0,2021.0,Yes,0.327,0.0,1211-0,Operational,Project #1,2013-06-01,2023-08-06,Electricity,Reciprocating Engine,,(1) CAT 3520 with plans to add 2 more after 2018,0.8,1.6,0.36,Duke Energy,"Barnabas Investment Group, LLC",ReNew Petra,"Caterpillar, Inc.",No,0.04048,0.00414,36.4417,-80.5707
1004476.0,2281,Sycamore Ridge Landfill & Victory Landfill,IN,Pimento,Vigo,Private,"Republic Services, Inc.",17594355.0,2021.0,Yes,2.733,2.37,180371-0,Operational,Project #1,2008-05-19,2023-08-06,Direct,Direct Thermal,,1.2-mile pipeline carries LFG to tunnel kiln,,,0.41,Meridian Brick LLC,Meridian Brick LLC,,,Yes,0.0402,0.00354,39.3055,-87.3315
1003680.0,287,Sycamore SLF,CA,Santee,San Diego,Private,"Republic Services, Inc.",33475005.0,2021.0,Yes,4.915,1.472,347-1,Operational,"Project #1, Expansion #1",2004-04-01,2023-08-06,Electricity,Gas Turbine,,(1) 45 MMBtu/hr Centaur gas turbine,2.5,3.0,,San Diego Gas & Electric Company,"Gas Recovery Systems, LLC",Fortistar Methane Group,Solar Turbines Incorporated,No,0.1265,0.01295,32.8496,-117.02667
1003680.0,287,Sycamore SLF,CA,Santee,San Diego,Private,"Republic Services, Inc.",33475005.0,2021.0,Yes,4.915,1.472,347-2,Operational,"Project #1, Replacement Units",2011-05-16,2023-08-06,Electricity,Gas Turbine,,(2) Solar turbines rated at 1.2 MW each,1.5,2.4,,San Diego Gas & Electric Company,Fortistar Methane Group,Fortistar Methane Group,Solar Turbines Incorporated,No,0.0759,0.00777,32.8496,-117.02667
1002634.0,289,Tajiguas SLF,CA,Gaviota,Santa Barbara,Public,"Santa Barbara County, CA",11578793.0,2021.0,Yes,1.652,,201712-0,Operational,Project #2,2021-07-16,2023-08-06,Electricity,Cogeneration,,"(2) Jenbacher JMG 420 B82 CHP engines at MRF & (2) Jenbacher JMS 416 B82 CHP engines at AD facility (fired on digester gas), treatment system = particulate & moisture filters, heat exchangers, chillers, siloxane removal system & gas compressor",,2.86,,ReSource Center,Mustang Renewable Power Ventures,,"GE Energy - Jenbacher Gas Engines; Willexa Energy, LLC",No,0.0,0.0,34.47694,-120.12417
1003532.0,786,Taunton SLF,MA,Taunton,Bristol,Private,WM,4108889.0,2020.0,Yes,0.935,,856-0,Operational,Project #1,1997-09-01,2023-08-06,Electricity,Reciprocating Engine,,(2) 950-kW Caterpillar 3516 dry manifold engines,1.55,1.9,0.82,Taunton Municipal Lighting Plant,NEO Corporation,Fortistar Methane Group,"Caterpillar, Inc.",No,0.07843,0.00803,41.9223,-71.0836
1003532.0,786,Taunton SLF,MA,Taunton,Bristol,Private,WM,4108889.0,2020.0,Yes,0.935,,856-1,Operational,"Project #1, Expansion #1",2011-05-09,2023-08-06,Electricity,Reciprocating Engine,,(2) 950-kW Caterpillar 3516 dry manifold engines,0.31,1.9,0.28,Taunton Municipal Lighting Plant,NEO Corporation,Fortistar Methane Group,"Caterpillar, Inc.",No,0.01569,0.00161,41.9223,-71.0836
,1887,Tay Mouth Landfill,MI,Birch Run,Saginaw,Private,"Republic Services, Inc.",1000000.0,,Yes,0.4,,166933-0,Operational,Combination Project,1995-01-01,2023-08-06,Electricity,Reciprocating Engine,,(2) Caterpillar 3516 engines,1.17,1.6,,Consumers Energy,"North American Natural Resources, Inc. (NANR)",,"Caterpillar, Inc.",No,0.0296,0.00303,43.275,-83.862
1006204.0,518,Tazewell RDF,IL,East Peoria,Tazewell,Private,WM,6701428.0,2007.0,Yes,1.03,0.0,583-0,Operational,Project #1,1989-01-01,2023-08-06,Electricity,Reciprocating Engine,,(2) 800-kW Caterpillar 3516s,1.5,1.6,0.79,Ameren Energy Marketing,Bio Energy Partners,"WM Illinois Renewable Energy, LLC","Caterpillar, Inc.",No,0.0759,0.00777,40.68181,-89.51613
1006204.0,518,Tazewell RDF,IL,East Peoria,Tazewell,Private,WM,6701428.0,2007.0,Yes,1.03,0.0,583-1,Operational,"Project #1, Expansion #1",1994-01-01,2023-08-06,Electricity,Reciprocating Engine,,(1) 600-kW CAT 3512,0.5,0.6,0.3,Ameren Energy Marketing,Bio Energy Partners,"WM Illinois Renewable Energy, LLC","Caterpillar, Inc.",No,0.0253,0.00259,40.68181,-89.51613
1002471.0,1820,Tessman Road Landfill,TX,San Antonio,Bexar,Private,"Republic Services, Inc.",36279220.0,2021.0,Yes,5.736,5.37,201450-0,Operational,Project #2,2021-12-31,2023-08-06,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,will produce enough RNG to fuel 75% of VIA fleet of 502 buses,,,,CPS Energy; VIA Metropolitan Transit Authority,EDL Energy,,,No,0.0,0.0,29.435834,-98.339168
1007796.0,2204,Three Corners Landfill,AL,Piedmont,Cherokee,Private,WM,5680508.0,2021.0,Yes,1.139,0.529,180288-0,Operational,Project #1,2020-01-01,2023-08-06,Direct,Leachate Evaporation,,,,,0.61,WM,WM,WM,,Yes,0.05981,0.00527,33.9962,-85.7254
1002547.0,1968,Three Rivers Regional Landfill,MS,Pontotoc,Pontotoc,Public,"Three Rivers Regional Solid Waste Management Authority, MS",5254150.0,2021.0,Yes,0.76,,167050-0,Operational,Project #1,2012-02-07,2023-08-06,Electricity,Reciprocating Engine,,(1) containerized MWM engine provided by 2G-CENERGY; 3 siloxane filters and scrubber,0.999,1.2,,Tennessee Valley Authority (TVA),"Three Rivers Regional Solid Waste Management Authority, MS",,"2G Energy, Inc.; MWM of America",Yes,0.05055,0.00518,34.295073,-89.058313
1002547.0,1968,Three Rivers Regional Landfill,MS,Pontotoc,Pontotoc,Public,"Three Rivers Regional Solid Waste Management Authority, MS",5254150.0,2021.0,Yes,0.76,,167050-1,Operational,"Project #1, Expansion #1",2019-06-30,2023-08-06,Electricity,Cogeneration,,"captures and uses both thermal energy from flare and waste heat from existing engine project to evaporate leachate in Heartland Concentrator, up to 25,000 GPD per day; percent energy split is 80/20 for flare/engine",0.0,0.0,0.0,"Three Rivers Regional Solid Waste Management Authority, MS",,,"Heartland Water Technology, Inc",Unknown,0.0,0.0,34.295073,-89.058313
1006351.0,2105,Three Rivers Regional Subtitle D MSWLF,SC,Jackson,Aiken,Public,"Three Rivers Solid Waste Authority, SC",5914113.0,2021.0,Yes,1.403,0.411,180166-0,Operational,Project #1,2008-05-15,2023-08-06,Direct,Boiler,,15.8-mile pipeline to retrofitted steam boiler at industrial site,,,1.61,Kimberly Clark Beech Island Facility,"Siemens Building Technologies, Inc.","Three Rivers Solid Waste Authority, SC",Siemens,No,0.15786,0.01392,33.258457,-81.734433
1006064.0,12041,Timberlane Landfill,LA,Oakdale,Allen,Private,"Waste Connections, Inc.",4539019.0,2021.0,Yes,1.038,0.023,181087-0,Operational,Project #1,2019-04-30,2023-08-06,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,~500 MMBtu output (RNG volume); membrane technology,,,0.84,"Tennessee Gas Pipeline Company, L.L.C.",Air Liquide Biogas,Air Liquide Biogas,Air Liquide Biogas,No,0.08236,0.00663,30.8669,-92.607
1007705.0,2407,Timberline Trail Recycling & Disposal Facility,WI,Weyerhaeuser,Rusk,Private,WM,4610743.0,2021.0,Yes,1.34,0.039,180768-2,Operational,"Project #1, De-Expansion #1",2012-01-01,2023-08-06,Electricity,Cogeneration,,(4) Caterpillar 3516 engines; waste heat is used to thaw ice from drop-off containers and to provide heat to adjacent shop building,2.38,3.2,1.37,Dairyland Power Cooperative,"WM Renewable Energy, LLC","WM Renewable Energy, LLC","Caterpillar, Inc.",Yes,0.12043,0.01233,45.45417,-91.35838
1005166.0,1935,Toa Baja LF,PR,Toa Baja,Toa Baja,Public,"Municipality of Toa Baja, PR",11828237.0,2021.0,Yes,1.288,0.064,167006-0,Operational,Project #1,2017-07-21,2023-08-06,Electricity,Reciprocating Engine,,(1) CAT 3516 & (1) CAT 3520,2.4,2.4,1.224,Electric Energy Authority (AEE) / Puerto Rico Electric Power Authority (PREPA),Green Fuels Corp.; Landfill Gas Technologies,Landfill Gas Technologies,"Caterpillar, Inc.",No,0.12144,0.01243,18.421713,-66.204524
1005155.0,988,Town of Colonie SLF,NY,Cohoes,Albany,Public,"Town of Colonie, NY",8881749.0,2021.0,Yes,2.387,,1060-0,Operational,Project #1,2006-03-09,2023-08-06,Electricity,Reciprocating Engine,,(3) 3520 Caterpillar engines,3.8,4.8,2.05,National Grid,"Aria Energy, LLC; Innovative Energy Systems, LLC","Archaea Energy, LLC; Colonie, LLC; Innovative Energy Systems, LLC","Caterpillar, Inc.",No,0.19229,0.01969,42.807825,-73.730981
1005155.0,988,Town of Colonie SLF,NY,Cohoes,Albany,Public,"Town of Colonie, NY",8881749.0,2021.0,Yes,2.387,,1060-1,Operational,"Project #1, Expansion #1",2016-06-30,2023-08-06,Electricity,Reciprocating Engine,,(1) CAT 3520,0.0,1.6,,National Grid,"Aria Energy, LLC","Archaea Energy, LLC; Colonie, LLC; Innovative Energy Systems, LLC","Caterpillar, Inc.",No,0.0,0.0,42.807825,-73.730981
1006089.0,343,Toyon Canyon Landfill,CA,Los Angeles,Los Angeles,Public,"City of Los Angeles, Bureau of Sanitation, CA",16574265.0,1985.0,Yes,0.933,0.933,200901-0,Operational,Project #2,2022-07-08,2023-08-06,Electricity,Reciprocating Engine,,Jenbacher JGS 320,1.0,1.062,0.5,Los Angeles Department of Water & Power (LADWP),"Green Gen LA, LLC","Green Gen LA, LLC",GE Energy - Jenbacher Gas Engines,No,0.0506,0.00518,34.1444,-118.3012
1007897.0,405,Trail Ridge Landfill Inc.,FL,Baldwin,Duval,Public,"City of Jacksonville, FL",23151702.0,2021.0,Yes,2.785,0.206,470-1,Operational,"Project #1, De-Expansion #1",2015-01-01,2023-08-06,Electricity,Reciprocating Engine,,"(6) Caterpillar Model G3520C 2,233 brake-horsepower engines",5.62,9.6,3.1,JEA,"Aria Energy, LLC",Energy Power Partners,"Caterpillar, Inc.",No,0.28438,0.02912,30.2246,-82.0447
1003864.0,1543,Trans-Jordan LF,UT,South Jordan,Salt Lake,Public,"Trans-Jordan Cities, UT",11567658.0,2021.0,Yes,2.245,0.0,1620-0,Operational,Project #1,2009-04-01,2023-08-06,Electricity,Reciprocating Engine,,(3) Caterpillar 3520s,3.87,4.8,2.18,Murray City Power,Granger Energy,EDL Energy,"Caterpillar, Inc.",No,0.19583,0.02005,40.55862,-112.053
,1030,Troy SLF,NY,Troy,Rensselaer,Public,"City of Troy, NY",1500000.0,,Yes,0.36,,1102-0,Operational,Project #1,2004-03-01,2023-08-06,Electricity,Cogeneration,,"3,100-ft pipeline to 825 kW internal combustion generator, also two 1.35 MW units & one 770 kW unit firing NG & one 2.25 MW diesel unit as backup; waste heat powers a heating/air conditioning system; LFG is blended with another fuel",0.825,0.825,0.36,Hudson Valley Community College (HVCC),"Siemens Building Technologies, Inc.",,Siemens,No,0.04175,0.00427,42.6988,-73.67
1007634.0,1252,Tullytown LF,PA,Tullytown,Bucks,Private,WM,46406477.0,2017.0,Yes,7.06,6.32,201440-0,Operational,Project #3,2013-03-01,2023-08-06,Electricity,Reciprocating Engine,,(1) CAT 3520,1.4,1.6,0.74,PECO Energy Company,"WM Renewable Energy, LLC","WM Renewable Energy, LLC","Caterpillar, Inc.",Yes,0.07084,0.00725,40.13,-74.805
1006465.0,1485,Turkey Creek Landfill,TX,Alvarado,Johnson,Private,"Waste Connections, Inc.",11022493.0,2013.0,Yes,3.618,0.176,1562-0,Operational,Project #1,2011-09-01,2023-08-06,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,"Physical solvent process with patented enhancements and catalytic oxygen removal - removes CO2, H2O, H2S, siloxanes, and other impurities from LFG; gas is transported and sold into adjoining natural gas pipeline; plant capacity is 4 mmscfd inlet",,,1.22,"Anew Climate, LLC; EagleRidge Midstream, LLC","Morrow Renewables, LLC","Morrow Renewables, LLC",Houston Service Industries,No,0.11962,0.00963,32.3562,-97.202
1006465.0,1485,Turkey Creek Landfill,TX,Alvarado,Johnson,Private,"Waste Connections, Inc.",11022493.0,2013.0,Yes,3.618,0.176,1562-1,Operational,"Project #1, Expansion #1",2019-01-01,2023-08-06,Renewable Natural Gas,Vehicle Fuel,Pipeline Injection,"Physical solvent process with patented enhancements and catalytic oxygen removal - removes CO2, H2O, H2S, siloxanes, and other impurities from LFG; gas is transported and sold into adjoining natural gas pipeline; plant capacity is 4 mmscfd inlet",,,2.12,"Anew Climate, LLC; EagleRidge Midstream, LLC","Morrow Renewables, LLC","Morrow Renewables, LLC",Houston Service Industries,No,0.20786,0.01673,32.3562,-97.202
1007879.0,1839,Turnkey Recycling and Environmental Enterprise (TREE),NH,Rochester,Strafford,Private,WM,39427783.0,2021.0,Yes,10.91,0.306,166414-2,Operational,"Project #2, De-Expansion #1",2010-01-01,2023-08-06,Electricity,Reciprocating Engine,,(4) Caterpillar 3516s,0.94,3.2,,"New Hampshire Electric Cooperative, Inc.",Bio Energy Partners,"WM Renewable Energy, LLC","Caterpillar, Inc.",No,0.04757,0.00487,43.2448,-70.9695
1007879.0,1839,Turnkey Recycling and Environmental Enterprise (TREE),NH,Rochester,Strafford,Private,WM,39427783.0,2021.0,Yes,10.91,0.306,167009-1,Operational,"Project #3, Expansion #1 (CHP)",2011-01-01,2023-08-06,Electricity,Cogeneration,,"leachate concentrator; 1/2 of the total flow of stack gas from single Solar 40 turbine evaporates 20,000 gpd leachate",0.0,,0.0,Turnkey Recycling & Environmental Enterprises,"Heartland Water Technology, Inc; WM Renewable Energy, LLC",,"Heartland Water Technology, Inc",No,0.0,0.0,43.2448,-70.9695
1007879.0,1839,Turnkey Recycling and Environmental Enterprise (TREE),NH,Rochester,Strafford,Private,WM,39427783.0,2021.0,Yes,10.91,0.306,167009-2,Operational,"Project #3, De-Expansion #1",2010-01-01,2023-08-06,Electricity,Cogeneration,,(2) Solar Centaur gas turbines,2.45,,,"New Hampshire Electric Cooperative, Inc.",Bio Energy Partners,"WM Renewable Energy, LLC",Solar Turbines Incorporated,No,0.12397,0.01269,43.2448,-70.9695
1007879.0,1839,Turnkey Recycling and Environmental Enterprise (TREE),NH,Rochester,Strafford,Private,WM,39427783.0,2021.0,Yes,10.91,0.306,180214-0,Operational,Project #4,2009-07-01,2023-08-06,Renewable Natural Gas,Electricity,Pipeline Injection,"SulfaTreat iron sponge removes S, Quest Air M-3100 PSA removes CO2, 12.7-mile pipeline takes 3,500 MMBtu/day processed gas to combined cycle CHP facility at UNH for use in a 7.9-MW CHP Siemens SGT300 turbine, excess gas to be used in 4.6-MW Solar turbine",4.4,7.9,4.0,University of New Hampshire,University of New Hampshire,,Siemens; Solar Turbines Incorporated; Xebec Adsorption Inc.,Yes,0.39219,0.03457,43.2448,-70.9695
1007879.0,1839,Turnkey Recycling and Environmental Enterprise (TREE),NH,Rochester,Strafford,Private,WM,39427783.0,2021.0,Yes,10.91,0.306,181082-0,Operational,Project #1,1991-01-01,2023-08-06,Direct,Boiler,,2.03 MMBtu/hr Envirex boiler (model 1506 RM) at leachate plant,,,0.09,Turnkey Recycling & Environmental Enterprises,,"WM Renewable Energy, LLC",,No,0.00882,0.00078,43.2448,-70.9695
